,start-date,start-hour,end-hour,step
0,2021-02-03,12,12,3
1,2021-02-03,13,13,1
2,2021-02-03,13,14,-1
3,2021-02-03,14,14,1
4,2021-02-03,14,15,1
5,2021-02-03,15,15,-1
6,2021-02-03,15,16,-2
7,2021-02-03,16,16,1
8,2021-02-03,16,17,1
9,2021-02-03,17,17,0
10,2021-02-03,17,18,-2
11,2021-02-03,18,18,-1
12,2021-02-03,19,19,2
13,2021-02-03,19,20,1
14,2021-02-03,20,20,-3
15,2021-02-03,21,21,1
16,2021-02-03,21,22,2
17,2021-02-03,22,22,0
18,2021-02-04,6,6,-1
19,2021-02-04,7,7,0
20,2021-02-04,8,8,3
21,2021-02-04,8,9,4
22,2021-02-04,9,9,6
23,2021-02-04,9,10,-1
24,2021-02-04,10,10,1
25,2021-02-04,10,11,-1
26,2021-02-04,11,11,5
27,2021-02-04,11,12,1
28,2021-02-04,12,12,-1
29,2021-02-04,12,13,1
30,2021-02-04,13,13,-2
31,2021-02-04,13,14,-2
32,2021-02-04,14,14,0
33,2021-02-04,14,15,2
34,2021-02-04,15,15,3
35,2021-02-04,15,16,1
36,2021-02-04,16,16,-4
37,2021-02-04,16,17,-2
38,2021-02-04,17,17,0
39,2021-02-04,17,18,0
40,2021-02-04,18,18,-2
41,2021-02-04,19,19,1
42,2021-02-04,19,20,1
43,2021-02-04,20,20,-2
44,2021-02-04,21,21,3
45,2021-02-04,21,22,-1
46,2021-02-04,22,22,-1
47,2021-02-04,23,23,-1
48,2021-02-05,1,1,-1
49,2021-02-05,6,6,-1
50,2021-02-05,7,7,2
51,2021-02-05,8,8,-2
52,2021-02-05,9,9,2
53,2021-02-05,9,10,1
54,2021-02-05,10,10,-1
55,2021-02-05,10,11,3
56,2021-02-05,11,11,0
57,2021-02-05,11,12,-3
58,2021-02-05,12,12,0
59,2021-02-05,12,13,-3
60,2021-02-05,13,13,-2
61,2021-02-05,13,14,-1
62,2021-02-05,14,14,-1
63,2021-02-05,14,15,1
64,2021-02-05,15,15,4
65,2021-02-05,15,16,-4
66,2021-02-05,16,16,0
67,2021-02-05,16,17,5
68,2021-02-05,17,17,-6
69,2021-02-05,17,18,-4
70,2021-02-05,18,18,-3
71,2021-02-05,19,19,-2
72,2021-02-05,19,20,-3
73,2021-02-05,20,20,1
74,2021-02-05,20,21,1
75,2021-02-05,21,21,2
76,2021-02-05,22,22,1
77,2021-02-06,0,0,1
78,2021-02-06,1,1,0
79,2021-02-06,2,2,1
80,2021-02-06,5,6,-1
81,2021-02-06,6,7,1
82,2021-02-06,7,7,1
83,2021-02-06,7,8,0
84,2021-02-06,8,8,3
85,2021-02-06,8,9,1
86,2021-02-06,9,9,7
87,2021-02-06,9,10,-1
88,2021-02-06,10,10,3
89,2021-02-06,10,11,9
90,2021-02-06,11,11,6
91,2021-02-06,11,12,-4
92,2021-02-06,12,12,-3
93,2021-02-06,12,13,-1
94,2021-02-06,13,13,-4
95,2021-02-06,13,14,-5
96,2021-02-06,14,14,4
97,2021-02-06,14,15,4
98,2021-02-06,15,15,1
99,2021-02-06,15,16,2
100,2021-02-06,16,16,0
101,2021-02-06,16,17,-4
102,2021-02-06,17,17,-5
103,2021-02-06,17,18,-5
104,2021-02-06,18,18,-7
105,2021-02-06,18,19,0
106,2021-02-06,19,19,0
107,2021-02-06,19,20,0
108,2021-02-06,20,20,0
109,2021-02-06,20,21,-2
110,2021-02-06,21,21,6
111,2021-02-06,21,22,-6
112,2021-02-06,22,22,1
113,2021-02-06,23,23,-1
114,2021-02-07,0,0,1
115,2021-02-07,1,1,1
116,2021-02-07,1,2,2
117,2021-02-07,2,2,-1
118,2021-02-07,6,6,0
119,2021-02-07,7,7,1
120,2021-02-07,7,9,-1
121,2021-02-07,8,8,0
122,2021-02-07,9,9,2
123,2021-02-07,9,10,1
124,2021-02-07,10,10,1
125,2021-02-07,10,11,1
126,2021-02-07,11,11,0
127,2021-02-07,11,12,-2
128,2021-02-07,12,12,0
129,2021-02-07,12,13,-1
130,2021-02-07,13,13,-2
131,2021-02-07,14,15,-1
132,2021-02-07,15,15,0
133,2021-02-07,16,16,-3
134,2021-02-07,17,17,3
135,2021-02-07,17,18,-1
136,2021-02-07,18,18,-6
137,2021-02-07,19,19,-2
138,2021-02-07,19,20,1
139,2021-02-07,20,20,2
140,2021-02-07,20,21,1
141,2021-02-07,21,21,0
142,2021-02-07,21,22,-1
143,2021-02-07,22,22,0
144,2021-02-07,23,23,-1
145,2021-02-08,1,1,-1
146,2021-02-08,5,5,1
147,2021-02-08,5,6,-1
148,2021-02-08,6,6,1
149,2021-02-08,6,7,-1
150,2021-02-08,7,7,0
151,2021-02-08,7,8,1
152,2021-02-08,8,8,-1
153,2021-02-08,8,9,-1
154,2021-02-08,9,9,6
155,2021-02-08,9,10,0
156,2021-02-08,10,10,-2
157,2021-02-08,10,11,2
158,2021-02-08,11,11,2
159,2021-02-08,11,12,1
160,2021-02-08,12,12,2
161,2021-02-08,12,13,-1
162,2021-02-08,13,13,-1
163,2021-02-08,13,14,1
164,2021-02-08,14,14,-3
