,Unnamed: 0,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,step
0,42416,C4D7FEC879DCDCC6,docked_bike,2021-02-16 11:04:49,2021-02-16 11:22:36,W 171 St & St. Nicholas Ave,8262,Walton Ave & E 168 St,8179.0,40.842941,-73.938631,40.83649,-73.918316,casual,-1
1,46417,F65C7A0371A96F73,docked_bike,2021-02-15 17:55:46,2021-02-15 18:05:40,W 171 St & St. Nicholas Ave,8262,Edgecombe Ave & W 145 St,7976.0,40.842941,-73.938631,40.823498,-73.94386,casual,-1
2,59626,582C6A7CC2C59329,docked_bike,2021-02-28 20:09:03,2021-02-28 20:16:04,W 171 St & St. Nicholas Ave,8262,Audobon Ave & W 179 St,8316.0,40.842941,-73.938631,40.847305,-73.933291,casual,-1
3,59644,CF3C056E6024F77F,docked_bike,2021-02-26 09:22:18,2021-02-26 09:25:24,W 171 St & St. Nicholas Ave,8262,Audobon Ave & W 179 St,8316.0,40.842941,-73.938631,40.847305,-73.933291,member,-1
4,63272,5F6FAA982914DA5F,docked_bike,2021-02-05 17:46:19,2021-02-05 18:14:10,W 171 St & St. Nicholas Ave,8262,Lenox Ave & W 111 St,7602.0,40.842941,-73.938631,40.7987859,-73.9523,casual,-1
5,83140,BFEA06651232CF18,docked_bike,2021-02-11 18:12:02,2021-02-11 18:25:19,W 171 St & St. Nicholas Ave,8262,Wadsworth Ave & W 175 St,8299.0,40.842941,-73.938631,40.846052,-73.937648,casual,-1
6,83141,6E715EDB6EFE8951,docked_bike,2021-02-27 14:35:01,2021-02-27 14:36:58,W 171 St & St. Nicholas Ave,8262,Wadsworth Ave & W 175 St,8299.0,40.842941,-73.938631,40.846052,-73.937648,member,-1
7,93664,B1855ADA5C39B74C,docked_bike,2021-02-16 14:18:41,2021-02-16 14:22:34,W 171 St & St. Nicholas Ave,8262,Amsterdam Ave & W 162 St,8172.0,40.842941,-73.938631,40.83618,-73.939789,member,-1
8,106366,2228B40924F9B57D,docked_bike,2021-02-25 09:22:29,2021-02-25 09:30:54,W 171 St & St. Nicholas Ave,8262,Broadway & W 155 St,8123.0,40.842941,-73.938631,40.83299,-73.94592,casual,-1
9,106380,86C50522A5206245,docked_bike,2021-02-17 18:55:07,2021-02-17 19:03:54,W 171 St & St. Nicholas Ave,8262,Broadway & W 155 St,8123.0,40.842941,-73.938631,40.83299,-73.94592,member,-1
10,121246,CD82316ECE082E8C,docked_bike,2021-02-24 11:28:05,2021-02-24 12:10:57,W 171 St & St. Nicholas Ave,8262,Queens Plaza North & Crescent St,6429.0,40.842941,-73.938631,40.75110165,-73.94073717,member,-1
11,121308,2602687E295A1DFB,docked_bike,2021-02-18 20:14:15,2021-02-18 20:18:32,W 171 St & St. Nicholas Ave,8262,Broadway & W 165 St,8191.0,40.842941,-73.938631,40.839137,-73.941409,member,-1
12,121309,2ACB255BA26106A5,docked_bike,2021-02-09 16:39:14,2021-02-09 16:43:10,W 171 St & St. Nicholas Ave,8262,Broadway & W 165 St,8191.0,40.842941,-73.938631,40.839137,-73.941409,member,-1
13,121310,D6B7A1E4D5573E0E,docked_bike,2021-02-18 21:47:19,2021-02-18 21:49:40,W 171 St & St. Nicholas Ave,8262,Broadway & W 165 St,8191.0,40.842941,-73.938631,40.839137,-73.941409,member,-1
14,121311,B8CEF433B61918A0,docked_bike,2021-02-20 22:55:27,2021-02-20 22:58:06,W 171 St & St. Nicholas Ave,8262,Broadway & W 165 St,8191.0,40.842941,-73.938631,40.839137,-73.941409,member,-1
