,Unnamed: 0,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,step
0,223,01D00476AE9107DD,docked_bike,2021-02-17 17:38:25,2021-02-17 17:46:06,Broadway & Moylan Pl,7823,West End Ave & W 107 St,7650.0,40.814325,-73.959025,40.8021174,-73.9681805305,casual,-1
1,5356,6055E3AD029AC3D1,docked_bike,2021-02-27 16:51:41,2021-02-27 17:19:05,Broadway & Moylan Pl,7823,W 181 St & Riverside Dr,8381.0,40.814325,-73.959025,40.85168,-73.94186,member,-1
2,8437,D4623102994CB97B,docked_bike,2021-02-26 12:21:33,2021-02-26 12:40:56,Broadway & Moylan Pl,7823,Riverside Dr & W 72 St,7288.0,40.814326,-73.959026,40.780578,-73.985624,member,-1
3,13694,2DDA67315FDF49A9,docked_bike,2021-02-13 18:46:55,2021-02-13 18:55:54,Broadway & Moylan Pl,7823,Edgecombe Ave & W 150 St,8049.0,40.814325,-73.959025,40.826881,-73.941427,member,-1
4,17413,841DE88865E3A761,docked_bike,2021-02-13 08:26:32,2021-02-13 08:33:47,Broadway & Moylan Pl,7823,Hamilton Pl & W 140 St,7959.0,40.814325,-73.959025,40.822756,-73.951346,member,-1
5,17414,E63D9D640F114DC5,docked_bike,2021-02-12 08:27:07,2021-02-12 08:34:38,Broadway & Moylan Pl,7823,Hamilton Pl & W 140 St,7959.0,40.814325,-73.959025,40.822756,-73.951346,member,-1
6,17445,DC0C78EF8740CC46,docked_bike,2021-02-13 15:03:17,2021-02-13 15:41:34,Broadway & Moylan Pl,7823,E 58 St & 3 Ave,6762.0,40.814325,-73.959025,40.76095756,-73.96724467,member,-1
7,17447,476CA5173B2548AD,docked_bike,2021-02-09 12:49:10,2021-02-09 15:59:01,Broadway & Moylan Pl,7823,,,40.814325,-73.959025,,,member,-1
8,17460,605ECE097123698F,docked_bike,2021-02-05 19:12:57,2021-02-05 19:44:25,Broadway & Moylan Pl,7823,E 58 St & 3 Ave,6762.0,40.814325,-73.959025,40.76095756,-73.96724467,member,-1
9,17464,B3F0711A6BE50B94,docked_bike,2021-02-09 10:12:41,2021-02-09 10:22:07,Broadway & Moylan Pl,7823,5 Ave & E 126 St,7701.0,40.814325,-73.959025,40.80698,-73.941747,member,-1
10,17470,54E8CE6FD5386EDB,docked_bike,2021-02-22 16:58:01,2021-02-22 17:14:12,Broadway & Moylan Pl,7823,Frederick Douglass Blvd & W 145 St,7954.0,40.814325,-73.959025,40.823061,-73.941928,member,-1
11,17497,2976CA673A912C2E,docked_bike,2021-02-26 16:58:56,2021-02-27 09:34:09,Broadway & Moylan Pl,7823,,,40.814325,-73.959025,,,member,-1
12,24176,22539F6F001EDE9C,docked_bike,2021-02-06 11:57:05,2021-02-06 12:43:48,Broadway & Moylan Pl,7823,W 13 St & 7 Ave,6030.0,40.814325,-73.959025,40.73781509,-73.99994661,member,-1
13,31613,90C6B69335A12888,docked_bike,2021-02-05 17:29:52,2021-02-05 18:11:22,Broadway & Moylan Pl,7823,4 Ave & E 12 St,5788.0,40.814326,-73.959026,40.732647,-73.99011,member,-1
14,36780,C9C1CE59CE7C9BE1,docked_bike,2021-02-14 13:31:53,2021-02-14 13:40:50,Broadway & Moylan Pl,7823,Frederick Douglass Blvd & W 115 St,7658.0,40.814325,-73.959025,40.8038654,-73.9559308,casual,-1
