,Unnamed: 0,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,step
0,124,329D76BBFA64D266,docked_bike,2021-02-25 09:07:33,2021-02-25 09:20:33,Carroll St & Smith St,4225,11 Ave & Prospect Ave,3538.0,40.680611,-73.994758,40.65629,-73.977335,casual,1
1,6040,B85032A860B794C5,docked_bike,2021-02-23 18:01:11,2021-02-23 18:06:54,11 Ave & Prospect Ave,3538,Windsor Pl & 8 Ave,3620.0,40.65629,-73.977335,40.660906,-73.983074,member,-1
2,53895,F1E9DB360503D63C,docked_bike,2021-02-21 18:42:35,2021-02-21 19:05:43,11 Ave & Prospect Ave,3538,Lafayette Ave & Classon Ave,4452.0,40.65629,-73.977335,40.68900443,-73.96023854,member,-1
3,57267,DB253F6FBBE90533,docked_bike,2021-02-28 10:21:40,2021-02-28 10:38:07,11 Ave & Prospect Ave,3538,Lincoln Pl & Classon Ave,3960.0,40.65629,-73.977335,40.6721683,-73.9609,member,-1
4,77665,C87A69D9FD28F1E9,docked_bike,2021-02-27 21:56:48,2021-02-27 22:02:51,11 Ave & Prospect Ave,3538,10 St & 7 Ave,3762.0,40.65629,-73.977335,40.6662078,-73.98199886,member,-1
5,77716,2263E17A1BE30B5B,docked_bike,2021-02-21 14:39:40,2021-02-21 14:49:46,11 Ave & Prospect Ave,3538,Garfield Pl & 8 Ave,3978.0,40.65629,-73.977335,40.6711978,-73.97484126,member,-1
6,78194,C5A2596794F61B4B,docked_bike,2021-02-21 14:23:49,2021-02-21 14:30:53,11 Ave & Prospect Ave,3538,10 St & 7 Ave,3762.0,40.65629,-73.977335,40.666208,-73.981999,member,-1
7,78195,576B201FFE74CF10,docked_bike,2021-02-28 09:46:57,2021-02-28 10:17:24,11 Ave & Prospect Ave,3538,Spruce St & Gold St,5137.0,40.65629,-73.977335,40.7103231,-74.0043228,member,-1
8,88484,2CA8B2916D6D3A9D,docked_bike,2021-02-21 13:47:04,2021-02-21 13:59:39,11 Ave & Prospect Ave,3538,Douglass St & 3 Ave,4217.0,40.65629,-73.977335,40.680213,-73.984327,member,-1
9,101735,8526C05F589EE536,docked_bike,2021-02-26 12:25:45,2021-02-26 12:59:44,11 Ave & Prospect Ave,3538,Spruce St & Nassau St,5137.0,40.65629,-73.977335,40.71146364,-74.00552427,member,-1
10,113827,B47C2896CA38671C,docked_bike,2021-02-21 00:09:41,2021-02-21 00:25:55,11 Ave & Prospect Ave,3538,5 Ave & 3 St,3987.0,40.65629,-73.977335,40.6728155,-73.98352355,member,-1
11,113839,DFF1162C9DBA363A,docked_bike,2021-02-21 00:10:19,2021-02-21 00:26:09,11 Ave & Prospect Ave,3538,5 Ave & 3 St,3987.0,40.65629,-73.977335,40.6728155,-73.98352355,casual,-1
12,119175,A80E07DA321528AC,docked_bike,2021-02-20 15:36:02,2021-02-20 15:46:33,11 Ave & Prospect Ave,3538,6 St & 7 Ave,3834.0,40.65629,-73.977335,40.6686627,-73.97988067,member,-1
13,119181,618EBAF19AFA8326,docked_bike,2021-02-28 07:49:38,2021-02-28 07:57:51,11 Ave & Prospect Ave,3538,6 St & 7 Ave,3834.0,40.65629,-73.977335,40.6686627,-73.97988067,member,-1
14,123321,2B5E83281D4F3546,docked_bike,2021-02-27 15:46:04,2021-02-27 15:55:52,11 Ave & Prospect Ave,3538,Union St & 4 Ave,4175.0,40.65629,-73.977335,40.677274,-73.98282,member,-1
15,165294,D3CF3DE5101664FF,docked_bike,2021-02-25 11:39:07,2021-02-25 11:47:05,11 Ave & Prospect Ave,3538,Grand Army Plaza & Plaza St West,4010.0,40.65629,-73.977335,40.6729679,-73.97087984,casual,-1
16,169914,FBA599D4D2DCD51E,docked_bike,2021-02-25 13:18:03,2021-02-25 13:22:21,11 Ave & Prospect Ave,3538,14 St & 7 Ave,3731.0,40.65629,-73.977335,40.663779,-73.98396846,casual,-1
17,169926,DC7143C3CE65E81F,docked_bike,2021-02-25 10:46:09,2021-02-25 10:52:34,11 Ave & Prospect Ave,3538,14 St & 7 Ave,3731.0,40.65629,-73.977335,40.663779,-73.98396846,member,-1
18,170711,0CA72E075A504EBB,docked_bike,2021-02-25 07:23:16,2021-02-25 07:59:48,11 Ave & Prospect Ave,3538,1 Ave & E 16 St,5779.0,40.65629,-73.977335,40.73221853,-73.98165557,member,-1
19,172240,B5484FD170F4093B,docked_bike,2021-02-20 09:55:41,2021-02-20 10:09:38,11 Ave & Prospect Ave,3538,Plaza St West & Flatbush Ave,4010.0,40.65629,-73.977335,40.6750207,-73.97111473,member,-1
20,172241,2FD453AE000A9716,docked_bike,2021-02-25 16:09:49,2021-02-25 16:17:22,11 Ave & Prospect Ave,3538,Plaza St West & Flatbush Ave,4010.0,40.65629,-73.977335,40.6750207,-73.97111473,casual,-1
21,172252,30CDDB223795630A,docked_bike,2021-02-22 08:51:13,2021-02-22 08:58:55,11 Ave & Prospect Ave,3538,Plaza St West & Flatbush Ave,4010.0,40.65629,-73.977335,40.6750207,-73.97111473,casual,-1
22,172259,0D37CF4BAEB1D4CD,docked_bike,2021-02-26 15:09:51,2021-02-26 15:16:36,11 Ave & Prospect Ave,3538,Plaza St West & Flatbush Ave,4010.0,40.65629,-73.977335,40.6750207,-73.97111473,member,-1
23,172260,F3CE4FCA525BDFDE,docked_bike,2021-02-23 18:23:05,2021-02-23 18:31:26,11 Ave & Prospect Ave,3538,Plaza St West & Flatbush Ave,4010.0,40.65629,-73.977335,40.6750207,-73.97111473,member,-1
24,172496,E3677F4668775BEE,docked_bike,2021-02-24 08:52:42,2021-02-24 09:01:46,11 Ave & Prospect Ave,3538,Plaza St West & Flatbush Ave,4010.0,40.65629,-73.977335,40.6750207,-73.97111473,casual,-1
25,193620,FF9EA1F396491B76,docked_bike,2021-02-21 22:55:46,2021-02-21 23:18:19,11 Ave & Prospect Ave,3538,Bond St & Bergen St,4404.0,40.65629,-73.977335,40.6849668,-73.98620772,member,-1
26,223500,6EE9FC08FA2D73E3,docked_bike,2021-02-20 12:29:18,2021-02-20 13:14:35,11 Ave & Prospect Ave,3538,Berkeley Pl & 6 Ave,4134.0,40.65629,-73.977335,40.67653,-73.978469,member,-1
27,226894,5ECA1E306786CE46,docked_bike,2021-02-24 13:13:45,2021-02-24 13:32:53,11 Ave & Prospect Ave,3538,29 St & 5 Ave,3523.0,40.65629,-73.977335,40.656986,-73.998194,member,-1
28,229031,685E82527DF9D822,docked_bike,2021-02-24 15:01:31,2021-02-24 15:14:21,11 Ave & Prospect Ave,3538,Carlton Ave & Dean St,4199.0,40.65629,-73.977335,40.6809741,-73.9710097,member,-1
29,229032,AD87A98D1E3E9D06,docked_bike,2021-02-23 12:56:22,2021-02-23 13:07:16,11 Ave & Prospect Ave,3538,Underhill Ave & Lincoln Pl,4042.0,40.65629,-73.977335,40.6740123,-73.9671457,member,-1
30,306076,32F077B495513C05,docked_bike,2021-02-24 17:16:54,2021-02-24 17:18:29,11 Ave & Prospect Ave,3538,Prospect Ave & Vanderbilt St,3426.0,40.65629,-73.977335,40.653368,-73.976291,member,-1
31,306078,422A3AC7A1370481,docked_bike,2021-02-27 09:50:49,2021-02-27 09:51:59,11 Ave & Prospect Ave,3538,Prospect Ave & Vanderbilt St,3426.0,40.65629,-73.977335,40.653368,-73.976291,member,-1
32,306080,D208B7092AD143E6,docked_bike,2021-02-25 15:00:22,2021-02-25 15:01:23,11 Ave & Prospect Ave,3538,Prospect Ave & Vanderbilt St,3426.0,40.65629,-73.977335,40.653368,-73.976291,member,-1
33,306081,11BEF70FF5B1DFEF,docked_bike,2021-02-26 09:12:00,2021-02-26 09:13:13,11 Ave & Prospect Ave,3538,Prospect Ave & Vanderbilt St,3426.0,40.65629,-73.977335,40.653368,-73.976291,member,-1
34,306927,16650465626A2FAF,docked_bike,2021-02-25 09:51:36,2021-02-25 09:52:46,11 Ave & Prospect Ave,3538,Prospect Ave & Vanderbilt St,3426.0,40.65629,-73.977335,40.653368,-73.976291,member,-1
35,312598,6472AD9485C0C720,docked_bike,2021-02-23 09:49:48,2021-02-23 10:04:42,11 Ave & Prospect Ave,3538,Sigourney St & Columbia St,3940.0,40.65629,-73.977335,40.67267243410948,-74.0087952464819,member,-1
36,318716,1A34196CBCC0C226,docked_bike,2021-02-26 16:52:30,2021-02-26 17:00:30,11 Ave & Prospect Ave,3538,Prospect Park West & 8 St,3722.0,40.65629,-73.977335,40.66514681533792,-73.97637605667114,member,-1
