,Unnamed: 0,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,step
0,9465,90524EF82A302BB8,docked_bike,2021-02-25 21:31:57,2021-02-25 21:45:22,21 St & 43 Ave,6395,31 Ave & 30 St,6857.0,40.750525,-73.945948,40.7647,-73.9240312,member,-1
1,9485,65B3F2F2310591B3,docked_bike,2021-02-26 10:33:54,2021-02-26 11:03:42,21 St & 43 Ave,6395,W 40 St & 5 Ave,6474.0,40.750525,-73.945948,40.752269,-73.982079,member,-1
2,9572,386BDFBD0651F56B,docked_bike,2021-02-25 16:43:56,2021-02-25 17:41:16,21 St & 43 Ave,6395,Riverside Dr & W 72 St,7288.0,40.750525,-73.945948,40.78057799010334,-73.98562431335449,casual,-1
3,9600,90571C8E2CCC4873,docked_bike,2021-02-10 20:07:45,2021-02-10 20:20:17,21 St & 43 Ave,6395,31 Ave & 30 St,6857.0,40.750525,-73.945948,40.7647,-73.924031,member,-1
4,21832,19D39095F32396E2,docked_bike,2021-02-27 16:50:18,2021-02-27 17:04:00,21 St & 43 Ave,6395,Huron St & Franklin St,5869.0,40.750525,-73.945948,40.73266,-73.95826,casual,-1
5,21833,31E8861DE12EE49D,docked_bike,2021-02-21 15:28:02,2021-02-21 15:40:13,21 St & 43 Ave,6395,E 51 St & 1 Ave,6532.0,40.750525,-73.945948,40.75455731,-73.96592976,member,-1
6,21876,166E67E70099D8D0,docked_bike,2021-02-27 16:49:43,2021-02-27 17:04:01,21 St & 43 Ave,6395,Huron St & Franklin St,5869.0,40.750525,-73.945948,40.73266,-73.95826,casual,-1
7,21880,B64875A2FD8DF23E,docked_bike,2021-02-04 14:28:54,2021-02-04 14:49:16,21 St & 43 Ave,6395,Leonard St & Nassau Ave,5550.0,40.750525,-73.945948,40.723957,-73.949844,member,-1
8,23320,E01EDC486095134D,docked_bike,2021-02-17 15:17:48,2021-02-17 15:24:59,21 St & 43 Ave,6395,,,40.750525,-73.945948,,,member,-1
9,33500,A948E021002F7387,docked_bike,2021-02-16 15:40:49,2021-02-16 15:59:41,21 St & 43 Ave,6395,1 Ave & E 39 St,6303.0,40.750525,-73.945948,40.74714,-73.97113,member,-1
