,Unnamed: 0,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,step
0,42,F15A9C341C09E001,docked_bike,2021-02-14 01:35:27,2021-02-14 01:59:34,E 84 St & 1 Ave,7180,Amsterdam Ave & W 136 St,7920.0,40.775655,-73.950686,40.819746,-73.951819,member,1
1,234,CE2E99C9747E88FD,docked_bike,2021-02-13 18:40:50,2021-02-13 18:49:58,Amsterdam Ave & W 136 St,7920,Frederick Douglass Blvd & W 112 St,7631.0,40.819746,-73.951819,40.801694,-73.957145,member,-1
2,637,DBA5B71FE6ED85A6,docked_bike,2021-02-05 11:36:22,2021-02-05 11:48:34,Amsterdam Ave & W 136 St,7920,Madison Ave & E 120 St,7667.0,40.819746,-73.951819,40.80295,-73.942954,member,-1
3,639,E859C151D2FCB063,docked_bike,2021-02-09 08:06:59,2021-02-09 08:20:59,Amsterdam Ave & W 136 St,7920,5 Ave & E 103 St,7511.0,40.819746,-73.951819,40.7922553,-73.95249933,member,-1
4,3892,B35E53B6E571EA60,docked_bike,2021-02-25 21:19:38,2021-02-25 21:29:19,Amsterdam Ave & W 136 St,7920,W 116 St & Amsterdam Ave,7692.0,40.819746,-73.951819,40.8067581,-73.9607082,casual,-1
5,4237,01FBFA5794114D47,docked_bike,2021-02-24 14:08:29,2021-02-24 14:23:39,Amsterdam Ave & W 136 St,7920,W 110 St & Amsterdam Ave,7646.0,40.819746,-73.951819,40.802692,-73.96295,casual,-1
6,4477,7AA0946F7F5EDD20,docked_bike,2021-02-24 14:09:44,2021-02-24 14:22:26,Amsterdam Ave & W 136 St,7920,W 110 St & Amsterdam Ave,7646.0,40.819746,-73.951819,40.802692,-73.96295,casual,-1
7,4478,CDFFE8036D57404B,docked_bike,2021-02-28 11:28:17,2021-02-28 12:00:13,Amsterdam Ave & W 136 St,7920,Greenwich Ave & Charles St,5914.0,40.819746,-73.951819,40.735238,-74.000271,member,-1
8,4929,05769EE9AD82C295,docked_bike,2021-02-17 11:54:24,2021-02-17 12:01:18,Amsterdam Ave & W 136 St,7920,W 110 St & Amsterdam Ave,7646.0,40.819746,-73.951819,40.802692,-73.96295,member,-1
9,7205,4C7FACC08681EA5E,docked_bike,2021-02-26 05:57:02,2021-02-26 06:31:44,Amsterdam Ave & W 136 St,7920,3 Ave & E 72 St,7028.0,40.819746,-73.951819,40.7699426,-73.96060712,member,-1
10,11426,89144C2483C61AF7,docked_bike,2021-02-26 18:37:07,2021-02-26 18:50:09,Hamilton Pl & W 138 St,7920,Edgecombe Ave & W 141 St,7915.0,40.821728,-73.952761,40.820681,-73.945144,member,-1
11,12784,D5DAA79003411B71,docked_bike,2021-02-24 21:58:17,2021-02-24 22:01:17,Amsterdam Ave & W 136 St,7920,Edgecombe Ave & W 141 St,7915.0,40.819746,-73.951819,40.820681,-73.945144,member,-1
12,13690,B73641979A2FC355,docked_bike,2021-02-14 22:01:30,2021-02-14 22:42:13,Hamilton Pl & W 138 St,7920,Edgecombe Ave & W 141 St,7915.0,40.821728,-73.952761,40.820681,-73.945144,member,-1
13,17428,B4DA04C2932973EE,docked_bike,2021-02-22 16:22:44,2021-02-22 16:38:09,Hamilton Pl & W 138 St,7920,5 Ave & E 126 St,7701.0,40.821728,-73.952761,40.80698,-73.941747,member,-1
14,17430,676645AD0170CCFB,docked_bike,2021-02-07 06:32:32,2021-02-07 06:40:10,Hamilton Pl & W 138 St,7920,5 Ave & E 126 St,7701.0,40.821728,-73.952761,40.80698,-73.941747,member,-1
15,17432,E4A71780F698DE5A,docked_bike,2021-02-13 17:56:36,2021-02-13 18:00:45,Hamilton Pl & W 138 St,7920,Hamilton Pl & W 140 St,7959.0,40.821728,-73.952761,40.822756,-73.951346,member,-1
16,17441,9FB7418554414098,docked_bike,2021-02-24 15:19:01,2021-02-24 16:17:43,Hamilton Pl & W 138 St,7920,,,40.821728,-73.952761,,,casual,-1
17,17928,C058C43E6D643DF3,docked_bike,2021-02-23 02:52:19,2021-02-23 02:55:05,Amsterdam Ave & W 136 St,7920,Hamilton Pl & W 140 St,7959.0,40.819746,-73.951819,40.822756,-73.951346,member,-1
18,18012,E4601038FF7C230A,docked_bike,2021-02-07 18:35:01,2021-02-07 18:42:16,Amsterdam Ave & W 136 St,7920,Frederick Douglass Blvd & W 145 St,7954.0,40.819746,-73.951819,40.823061,-73.941928,member,-1
19,20808,9CE24DA54FCB95ED,docked_bike,2021-02-03 16:24:20,2021-02-03 16:26:43,Hamilton Pl & W 138 St,7920,Hamilton Pl & W 140 St,7959.0,40.821728,-73.952761,40.822756,-73.951346,member,-1
20,24171,828E605381C153F4,docked_bike,2021-02-28 17:42:44,2021-02-28 17:44:12,Hamilton Pl & W 138 St,7920,Hamilton Pl & W 140 St,7959.0,40.821728,-73.952761,40.822756,-73.951346,member,-1
