,Unnamed: 0,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,step
0,6058,E2153EC4BCBA8EAE,docked_bike,2021-02-26 15:05:58,2021-02-26 15:23:08,Broadway & W 131 St,7865,W 181 St & Riverside Dr,8381.0,40.817555,-73.957163,40.85168,-73.94186,member,-1
1,11057,9339DDA761C77318,docked_bike,2021-02-11 16:50:05,2021-02-11 19:29:57,Broadway & W 131 St,7865,University Ave & W 168 St,8183.0,40.817555,-73.957163,40.838706,-73.927034,member,-1
2,26726,6767579AEA28DFE3,docked_bike,2021-02-26 09:15:31,2021-02-26 09:29:41,Broadway & W 131 St,7865,Riverside Dr & W 153 St,8108.0,40.817555,-73.957163,40.832164,-73.949702,member,-1
3,45272,1F4EC1D1A3634EAA,docked_bike,2021-02-24 13:22:51,2021-02-24 13:42:09,Broadway & W 131 St,7865,Riverside Dr & W 91 St,7524.0,40.817555,-73.957163,40.793135,-73.977004,casual,-1
4,68386,615D5A2FF2C65AD6,docked_bike,2021-02-24 10:43:39,2021-02-24 10:55:44,Broadway & W 131 St,7865,E 123 St & Lexington Ave,7636.0,40.817555,-73.957163,40.8029263,-73.9379,casual,-1
5,68419,9B65309A36211F07,docked_bike,2021-02-19 11:22:35,2021-02-19 11:34:21,Broadway & W 131 St,7865,E 123 St & Lexington Ave,7636.0,40.817555,-73.957163,40.8029263,-73.9379,casual,-1
6,68691,5B9DD195360686DD,docked_bike,2021-02-12 15:30:24,2021-02-12 15:44:04,Broadway & W 131 St,7865,E 123 St & Lexington Ave,7636.0,40.817555,-73.957163,40.8029263,-73.9379,member,-1
7,84185,66F3C76EA714669F,docked_bike,2021-02-10 16:59:49,2021-02-10 17:12:31,Broadway & W 131 St,7865,E 110 St & Madison Ave,7587.0,40.817555,-73.957163,40.796154,-73.947821,member,-1
8,85676,69558470EA329CE9,docked_bike,2021-02-09 16:52:45,2021-02-09 17:03:02,Broadway & W 131 St,7865,E 110 St & Madison Ave,7587.0,40.817555,-73.957163,40.796154,-73.947821,member,-1
9,85679,DF6CDDE4102EC18C,docked_bike,2021-02-12 13:59:18,2021-02-12 14:09:55,Broadway & W 131 St,7865,E 110 St & Madison Ave,7587.0,40.817555,-73.957163,40.796154,-73.947821,member,-1
10,94732,2E892138A2A4C279,docked_bike,2021-02-27 21:29:54,2021-02-27 21:44:23,Broadway & W 131 St,7865,5 Av & W 139 St,7851.0,40.817555,-73.957163,40.815484,-73.935856,casual,-1
11,94734,75694216713402C2,docked_bike,2021-02-22 21:40:15,2021-02-22 21:45:47,Broadway & W 131 St,7865,Frederick Douglass Blvd & W 117 St,7688.0,40.817555,-73.957163,40.805159,-73.954692,member,-1
12,94735,9C571966BC634494,docked_bike,2021-02-16 21:40:01,2021-02-16 21:45:01,Broadway & W 131 St,7865,Frederick Douglass Blvd & W 117 St,7688.0,40.817555,-73.957163,40.805159,-73.954692,member,-1
13,94745,B77E007FF81088C2,docked_bike,2021-02-09 21:41:18,2021-02-09 21:47:49,Broadway & W 131 St,7865,Frederick Douglass Blvd & W 117 St,7688.0,40.817555,-73.957163,40.805159,-73.954692,member,-1
14,94789,B8CF1A58DA43C99E,docked_bike,2021-02-10 14:18:07,2021-02-10 14:28:00,Broadway & W 131 St,7865,Frederick Douglass Blvd & W 117 St,7688.0,40.817555,-73.957163,40.805159,-73.954692,casual,-1
15,103021,1AEA535ADCFA9CE0,docked_bike,2021-02-23 12:37:25,2021-02-23 12:47:45,Broadway & W 131 St,7865,Mt Morris Park W & W 120 St,7685.0,40.817555,-73.957163,40.804038,-73.945925,member,-1
16,110409,5190C0E6EA1DD356,docked_bike,2021-02-23 21:11:57,2021-02-23 21:38:03,Broadway & W 131 St,7865,Amsterdam Ave & W 136 St,7920.0,40.817555,-73.957163,40.819746,-73.951819,casual,-1
17,114221,E00011F24C7944B1,docked_bike,2021-02-09 20:16:08,2021-02-09 20:31:15,Broadway & W 131 St,7865,E 88 St & Park Ave,7293.0,40.817555,-73.957163,40.781410700190015,-73.95595908164978,member,-1
18,114232,E762E8746B46BEE0,docked_bike,2021-02-16 19:42:38,2021-02-16 20:02:23,Broadway & W 131 St,7865,E 88 St & Park Ave,7293.0,40.817555,-73.957163,40.781410700190015,-73.95595908164978,member,-1
19,114233,A3E63C4B407AC51B,docked_bike,2021-02-14 14:21:04,2021-02-14 14:41:16,Broadway & W 131 St,7865,E 88 St & Park Ave,7293.0,40.817555,-73.957163,40.781410700190015,-73.95595908164978,member,-1
20,114234,810F286850073393,docked_bike,2021-02-23 20:02:23,2021-02-23 20:21:50,Broadway & W 131 St,7865,E 88 St & Park Ave,7293.0,40.817555,-73.957163,40.781410700190015,-73.95595908164978,member,-1
21,114295,A4032FB02E5A5FCE,docked_bike,2021-02-05 20:07:41,2021-02-05 20:23:08,Broadway & W 131 St,7865,E 88 St & Park Ave,7293.0,40.817555,-73.957163,40.781411,-73.955959,member,-1
22,128962,22EB658555A7D23B,docked_bike,2021-02-17 10:23:19,2021-02-17 10:27:17,Broadway & W 131 St,7865,Amsterdam Ave & W 125 St,7800.0,40.817555,-73.957163,40.813358,-73.956461,member,-1
23,128963,58ECA1D5B6C7A5F3,docked_bike,2021-02-25 10:26:16,2021-02-25 10:31:14,Broadway & W 131 St,7865,Amsterdam Ave & W 125 St,7800.0,40.817555,-73.957163,40.813358,-73.956461,member,-1
24,146375,E582F4B906B75EAC,docked_bike,2021-02-24 13:24:36,2021-02-24 13:46:33,Broadway & W 131 St,7865,Fort Washington Ave & W 173 St,8320.0,40.817555,-73.957163,40.84522,-73.940493,member,-1
25,146958,5C97DA7389E9EE78,docked_bike,2021-02-10 08:08:16,2021-02-10 08:28:54,Broadway & W 131 St,7865,Fort Washington Ave & W 173 St,8320.0,40.817555,-73.957163,40.84522,-73.940493,member,-1
26,146961,FA9BA5A9CC4CC150,docked_bike,2021-02-15 08:12:32,2021-02-15 08:25:49,Broadway & W 131 St,7865,Fort Washington Ave & W 173 St,8320.0,40.817555,-73.957163,40.84522,-73.940493,member,-1
27,146969,FA81F791041E18E9,docked_bike,2021-02-05 07:54:37,2021-02-05 08:15:31,Broadway & W 131 St,7865,Fort Washington Ave & W 173 St,8320.0,40.817555,-73.957163,40.84522,-73.940493,member,-1
28,154679,E0343C36AC161690,docked_bike,2021-02-17 08:59:56,2021-02-17 09:00:52,Broadway & W 131 St,7865,Old Broadway & W 133 St,7881.0,40.817555,-73.957163,40.818212,-73.955277,member,-1
29,154680,3669D50244130B82,docked_bike,2021-02-24 11:55:30,2021-02-24 11:56:52,Broadway & W 131 St,7865,Old Broadway & W 133 St,7881.0,40.817555,-73.957163,40.818212,-73.955277,member,-1
30,156805,4C7144C930E111E8,docked_bike,2021-02-21 16:40:22,2021-02-21 16:43:26,Broadway & W 131 St,7865,Old Broadway & W 133 St,7881.0,40.817555,-73.957163,40.818212,-73.955277,member,-1
31,156820,455675ABC2FB6E51,docked_bike,2021-02-20 08:56:02,2021-02-20 08:58:57,Broadway & W 131 St,7865,Old Broadway & W 133 St,7881.0,40.817555,-73.957163,40.818212,-73.955277,member,-1
32,164823,754AB7EAF9C83851,docked_bike,2021-02-28 12:12:48,2021-02-28 12:29:25,Broadway & W 131 St,7865,E 89 St & 3 Ave,7265.0,40.817555,-73.957163,40.7806284,-73.9521667,member,-1
33,196463,8B16D366D530ADC1,docked_bike,2021-02-24 09:27:41,2021-02-24 09:52:21,Broadway & W 131 St,7865,E 58 St & Madison Ave,6839.0,40.817555,-73.957163,40.76302594280519,-73.97209525108337,member,-1
34,201774,ADD83DC456377E0F,docked_bike,2021-02-11 09:42:35,2021-02-11 09:57:37,Broadway & W 131 St,7865,Park Ave & E 124 St,7682.0,40.817555,-73.957163,40.8045555,-73.9396861,member,-1
35,201777,19D3584664776C14,docked_bike,2021-02-19 21:20:57,2021-02-19 22:00:57,Broadway & W 131 St,7865,E 85 St & 3 Ave,7212.0,40.817555,-73.957163,40.77801203,-73.95407149,member,-1
36,201827,103ED93B90C83101,docked_bike,2021-02-05 16:37:58,2021-02-05 16:54:20,Broadway & W 131 St,7865,Park Ave & E 124 St,7682.0,40.817555,-73.957163,40.804556,-73.939686,member,-1
37,206420,2A5788543D9A1DE5,docked_bike,2021-02-24 10:06:03,2021-02-24 10:14:25,Broadway & W 131 St,7865,Adam Clayton Powell Blvd & W 115 St,7643.0,40.817555,-73.957163,40.802535,-73.953242,member,-1
38,206737,FF26BBD0DD1B5D14,docked_bike,2021-02-11 10:26:22,2021-02-11 10:39:11,Broadway & W 131 St,7865,Adam Clayton Powell Blvd & W 115 St,7643.0,40.817555,-73.957163,40.802535,-73.953242,member,-1
39,214113,DC255C05618E0C65,docked_bike,2021-02-05 10:38:53,2021-02-05 10:58:46,Broadway & W 131 St,7865,E 118 St & 3 Ave,7611.0,40.817555,-73.957163,40.799139,-73.9389152,casual,-1
40,217402,EA648C97AF2207DA,docked_bike,2021-02-10 10:41:40,2021-02-10 10:49:51,Broadway & W 131 St,7865,Morningside Ave & W 123 St,7741.0,40.817555,-73.957163,40.81,-73.955151,casual,-1
