,Unnamed: 0,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,step
0,768,84D5E55EF3384426,docked_bike,2021-02-25 23:03:29,2021-02-25 23:32:56,E 84 St & Park Ave,7243,Grant Ave & E 169 St,8141.0,40.778627,-73.957721,40.83579,-73.913741,casual,1
1,779,9954A169063BB27F,docked_bike,2021-02-23 22:35:29,2021-02-23 23:13:40,E 84 St & Park Ave,7243,Grant Ave & E 169 St,8141.0,40.778627,-73.957721,40.83579,-73.913741,casual,1
2,994,477961A6BD9AE01D,docked_bike,2021-02-23 16:19:07,2021-02-23 16:29:45,E 163 St & Union Ave,7970,Grant Ave & E 169 St,8141.0,40.822545,-73.901824,40.83579,-73.913741,casual,1
3,124685,6038AE38910F90C0,docked_bike,2021-02-26 14:37:24,2021-02-26 14:46:18,Grant Ave & E 169 St,8141,Southern Blvd & E 172 St,8129.0,40.83579,-73.913741,40.834124,-73.88955,casual,-1
4,124686,EDFE81D172852628,docked_bike,2021-02-11 12:29:48,2021-02-11 12:39:43,Grant Ave & E 169 St,8141,Southern Blvd & E 172 St,8129.0,40.83579,-73.913741,40.834124,-73.88955,casual,-1
5,124711,275AE919DDA496D2,docked_bike,2021-02-10 13:36:42,2021-02-10 13:49:00,Grant Ave & E 169 St,8141,Southern Blvd & E 172 St,8129.0,40.83579,-73.913741,40.834124,-73.88955,casual,-1
6,155474,A848485E4DB76686,docked_bike,2021-02-06 07:44:56,2021-02-06 07:56:52,Grant Ave & E 169 St,8141,West Farms Rd & Boone Ave,8076.0,40.83579,-73.913741,40.830025,-73.886312,casual,-1
7,159292,48C459125998C573,docked_bike,2021-02-25 09:48:04,2021-02-25 09:56:52,Grant Ave & E 169 St,8141,E 138 St & Grand Concourse,7803.0,40.83579,-73.913741,40.813224,-73.930605,member,-1
8,191067,A86B6F3845364FF9,docked_bike,2021-02-24 16:25:34,2021-02-24 16:41:20,Grant Ave & E 169 St,8141,Southern Blvd & E 175 St,8196.0,40.83579,-73.913741,40.839335,-73.886445,casual,-1
9,231667,B3EE02891248ACEC,docked_bike,2021-02-05 13:00:52,2021-02-05 13:05:56,Grand Concourse & E 166 St,8092,Grant Ave & E 169 St,8141.0,40.83196,-73.91956,40.83579,-73.913741,member,1
