,Unnamed: 0,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,step
0,494502,1C8802758B3664DE,docked_bike,2021-04-30 02:22:57,2021-04-30 02:34:42,Anthony Ave & E 175 St,8319,Longwood Ave & Southern Blvd,7849.0,40.846465,-73.903869,40.816343,-73.896447,member,-1
1,876550,FE915D89398EF35E,docked_bike,2021-04-30 14:40:21,2021-04-30 15:13:29,Anthony Ave & E 175 St,8319,W 180 St & Ft Washington Ave,8358.0,40.846465,-73.903869,40.849972,-73.938423,casual,-1
2,1945467,38EA691B997BA4B8,docked_bike,2021-04-30 04:28:00,2021-04-30 04:42:26,Anthony Ave & E 175 St,8319,E 138 St & Canal St W,7803.0,40.846465,-73.903869,40.812304,-73.929153,casual,-1
3,1947971,06AC25892E00931C,docked_bike,2021-04-29 03:41:48,2021-04-29 03:56:35,Anthony Ave & E 175 St,8319,E 138 St & Canal St W,7803.0,40.846465,-73.903869,40.812304,-73.929153,casual,-1
4,2008110,7CCD33C6016C3B77,docked_bike,2021-04-29 16:52:39,2021-04-29 17:11:28,Anthony Ave & E 175 St,8319,Anthony Ave & E 175 St,8319.0,40.846465,-73.903869,40.846465,-73.903869,casual,0
5,2008307,CDF5A90480D9F8A0,docked_bike,2021-04-30 10:09:03,2021-04-30 11:21:37,Anthony Ave & E 175 St,8319,Anthony Ave & E 175 St,8319.0,40.846465,-73.903869,40.846465,-73.903869,member,0
6,2008330,8AB726B4274E1E36,docked_bike,2021-04-30 02:07:38,2021-04-30 02:14:41,Anthony Ave & E 175 St,8319,Anthony Ave & E 175 St,8319.0,40.846465,-73.903869,40.846465,-73.903869,casual,0
7,2008644,BC2E3232E95A6855,docked_bike,2021-04-28 13:40:34,2021-04-28 14:16:39,Prospect Ave & E 167 St,8008,Anthony Ave & E 175 St,8319.0,40.826303,-73.898751,40.846465,-73.903869,casual,1
8,2008815,31B35A2875F8A552,docked_bike,2021-04-28 13:43:16,2021-04-28 13:48:54,E 169 St & Webster Ave,8122,Anthony Ave & E 175 St,8319.0,40.834015,-73.908863,40.846465,-73.903869,casual,1
9,2013614,3A609E75BFEF3CED,docked_bike,2021-04-29 16:52:34,2021-04-29 17:09:52,Anthony Ave & E 175 St,8319,Anthony Ave & E 175 St,8319.0,40.846465,-73.903869,40.846465,-73.903869,casual,0
10,2013644,9406D681A4E38B0B,docked_bike,2021-04-28 13:52:30,2021-04-28 14:29:50,Anthony Ave & E 175 St,8319,Anthony Ave & E 175 St,8319.0,40.846465,-73.903869,40.846465,-73.903869,casual,0
11,2016695,3A9AFBE784C32E35,docked_bike,2021-04-28 15:28:23,2021-04-28 16:43:24,W 42 St & 8 Ave,6602,Anthony Ave & E 175 St,8319.0,40.757569,-73.990985,40.846465,-73.903869,casual,1
