,start-date,start-hour,end-hour,step
0,2021-02-01,2,2,1
1,2021-02-01,5,5,-1
2,2021-02-03,12,12,-3
3,2021-02-03,13,14,-1
4,2021-02-03,14,14,-1
5,2021-02-03,14,15,-1
6,2021-02-03,14,18,1
7,2021-02-03,15,15,-1
8,2021-02-03,15,16,1
9,2021-02-03,16,7,0
10,2021-02-03,16,16,-2
11,2021-02-03,16,17,1
12,2021-02-03,17,17,2
13,2021-02-03,17,18,0
14,2021-02-03,18,18,1
15,2021-02-03,19,19,-5
16,2021-02-03,19,20,0
17,2021-02-03,20,20,1
18,2021-02-03,21,21,1
19,2021-02-03,22,22,0
20,2021-02-04,4,4,-1
21,2021-02-04,6,6,0
22,2021-02-04,7,7,-4
23,2021-02-04,7,8,-1
24,2021-02-04,8,8,1
25,2021-02-04,8,9,1
26,2021-02-04,9,9,2
27,2021-02-04,9,10,-1
28,2021-02-04,10,10,-2
29,2021-02-04,10,11,0
30,2021-02-04,11,11,3
31,2021-02-04,11,12,0
32,2021-02-04,12,12,-1
33,2021-02-04,12,13,-1
34,2021-02-04,13,13,0
35,2021-02-04,13,14,0
36,2021-02-04,14,14,-1
37,2021-02-04,14,15,-1
38,2021-02-04,15,15,1
39,2021-02-04,15,16,0
40,2021-02-04,16,16,4
41,2021-02-04,16,17,-2
42,2021-02-04,17,17,0
43,2021-02-04,18,18,0
44,2021-02-04,18,19,0
45,2021-02-04,19,19,1
46,2021-02-04,19,20,-2
47,2021-02-04,20,20,-1
48,2021-02-04,20,21,2
49,2021-02-04,21,21,4
50,2021-02-04,22,22,1
51,2021-02-04,22,23,-1
52,2021-02-04,23,0,1
53,2021-02-05,0,0,-1
54,2021-02-05,1,1,1
55,2021-02-05,4,4,1
56,2021-02-05,6,6,-1
57,2021-02-05,7,7,-4
58,2021-02-05,7,8,-1
59,2021-02-05,8,8,-4
60,2021-02-05,8,9,-1
61,2021-02-05,9,9,2
62,2021-02-05,9,10,-2
63,2021-02-05,10,10,1
64,2021-02-05,10,11,-1
65,2021-02-05,11,11,1
66,2021-02-05,11,12,-1
67,2021-02-05,12,12,-1
68,2021-02-05,12,13,1
69,2021-02-05,13,13,1
70,2021-02-05,14,14,1
71,2021-02-05,15,15,1
72,2021-02-05,15,16,4
73,2021-02-05,16,16,3
74,2021-02-05,16,17,-1
75,2021-02-05,17,17,-2
76,2021-02-05,17,18,0
77,2021-02-05,18,18,-1
78,2021-02-05,18,19,1
79,2021-02-05,19,19,0
80,2021-02-05,19,20,-3
81,2021-02-05,20,20,6
82,2021-02-05,20,21,0
83,2021-02-05,21,21,1
84,2021-02-05,22,22,1
85,2021-02-05,22,23,-1
86,2021-02-05,23,23,2
87,2021-02-06,0,0,-1
88,2021-02-06,0,1,-1
